,event,time,Factory,Provider,T0,Cs,As,Sp
407,True,109.78999999999999,0.0,1.0,16.189,-2.83,-1.55,1.073
408,True,70.36,0.0,0.0,11.168,-6.588,-1.268,0.623
409,True,76.27,2.0,0.0,19.434,-2.421,0.981,0.328
410,True,86.06,1.0,1.0,20.34,2.392,-0.049,1.413
411,True,102.43,1.0,1.0,18.096,1.684,-0.298,1.321
412,True,75.05,0.0,1.0,18.413,-3.286,-1.167,1.315
413,True,23.88,1.0,1.0,23.796,1.905,-1.138,1.197
414,True,87.28999999999999,0.0,1.0,17.379,-0.334,1.212,1.168
415,True,47.33,0.0,0.0,9.945,-5.714,0.423,1.24
416,True,34.38,1.0,0.0,22.647,2.488,0.912,0.742
417,True,14.399999999999999,1.0,0.0,22.597,0.259,1.248,0.287
418,True,3.2800000000000002,2.0,1.0,20.297,-7.353,1.659,1.343
419,True,55.629999999999995,0.0,0.0,15.28,-6.423,-0.828,0.927
420,False,10.069999999999999,1.0,0.0,19.196,5.742,-0.328,1.144
421,False,56.870000000000005,2.0,1.0,22.169,-4.874,-1.571,1.127
422,True,46.75,0.0,0.0,13.962,-1.471,-0.107,1.237
423,True,43.53,1.0,0.0,21.924,2.456,0.933,0.601
424,True,53.230000000000004,2.0,0.0,21.463,-0.394,-0.506,0.25
425,True,15.4,1.0,1.0,19.362,2.515,1.556,0.974
426,False,24.87,0.0,1.0,15.104,-4.957,-1.979,0.881
427,True,162.0,2.0,1.0,25.555,-5.471,1.678,0.918
428,True,17.16,1.0,0.0,12.045,0.219,-1.292,0.257
429,True,68.60000000000001,2.0,1.0,25.074,-6.173,-1.439,0.751
430,True,14.92,1.0,1.0,16.479,4.728,1.748,1.301
431,True,16.220000000000002,2.0,0.0,18.106,-5.651,-0.869,0.801
432,True,55.5,0.0,1.0,14.224,-5.526,0.401,1.361
433,True,98.14999999999999,0.0,1.0,18.489,-4.394,-1.409,0.986
434,True,9.9,1.0,0.0,24.369,3.605,1.494,0.18
435,True,112.03,1.0,1.0,22.319,2.412,1.596,1.122
436,True,30.77,0.0,0.0,12.452,-5.27,0.131,0.834
437,True,13.06,1.0,0.0,24.687,3.099,-0.734,0.461
438,True,66.91,2.0,0.0,24.409,-2.219,-0.268,0.755
439,True,84.09,2.0,1.0,24.555,-5.001,1.66,0.963
440,True,13.100000000000001,2.0,0.0,25.826,-7.64,0.91,0.917
441,False,15.48,2.0,0.0,28.093,-9.677,0.311,1.057
442,False,82.66999999999999,2.0,0.0,25.932,-5.662,1.182,0.789
443,True,41.6,2.0,1.0,26.044,-1.889,1.083,0.971
444,True,65.41,1.0,1.0,20.583,3.232,-1.434,1.21
445,True,30.049999999999997,2.0,0.0,26.85,0.799,-0.235,0.233
446,False,69.02,2.0,0.0,28.968,-2.85,-0.207,0.521
447,False,8.459999999999999,1.0,0.0,15.127,3.407,0.485,0.085
448,False,58.470000000000006,2.0,0.0,22.983,1.353,1.467,0.715
449,False,11.99,2.0,0.0,25.646,-3.477,-0.394,0.577
450,True,106.97,1.0,0.0,19.393,-0.76,1.243,0.779
451,False,42.72,0.0,1.0,18.378,-7.388,-1.154,1.328
452,True,21.73,1.0,1.0,18.919,4.831,1.504,1.294
453,True,60.06999999999999,0.0,1.0,12.009,-2.944,-1.52,0.814
454,False,106.71,0.0,1.0,13.235,-3.386,-1.299,1.24
455,True,109.54,2.0,1.0,28.577,-4.929,1.599,1.331
456,True,70.75,1.0,1.0,23.93,1.924,1.922,1.271
457,True,94.13,2.0,0.0,22.741,-7.392,1.454,0.516
458,True,74.76,0.0,0.0,20.437,-5.983,-0.528,0.794
459,False,24.35,1.0,0.0,19.308,2.015,1.029,0.861
460,True,13.620000000000001,1.0,0.0,20.843,3.177,0.629,0.263
461,True,18.240000000000002,0.0,0.0,13.173,-1.977,-0.06,1.267
462,True,14.139999999999999,0.0,0.0,19.717,-8.695,0.219,1.143
463,True,132.28,0.0,1.0,16.459,-1.365,0.902,1.359
464,True,26.099999999999998,0.0,1.0,17.035,-2.389,1.092,1.064
465,True,30.75,2.0,1.0,21.882,-2.524,1.613,1.352
466,True,73.02,2.0,1.0,27.182,-4.404,-0.668,1.265
467,True,1.36,1.0,0.0,20.724,0.205,-0.098,1.131
468,False,94.39999999999999,0.0,1.0,12.922,-0.626,-0.807,1.182
469,True,2.6,1.0,0.0,19.51,2.478,-0.679,1.121
470,True,91.50999999999999,0.0,1.0,15.397,-5.936,-1.438,1.044
471,False,106.5,2.0,1.0,29.45,-5.938,-1.725,0.907
472,True,74.17,0.0,0.0,11.988,-5.045,-0.419,0.87
473,False,19.7,2.0,0.0,22.936,-1.881,0.875,0.81
474,False,9.76,0.0,1.0,11.539,-7.266,0.911,1.123
475,True,33.43,2.0,1.0,27.558,-4.256,-1.129,1.377
476,True,65.61,1.0,1.0,21.482,-0.107,-1.351,0.915
477,False,10.120000000000001,1.0,0.0,20.24,-0.394,-1.281,0.786
478,False,56.39,0.0,0.0,16.485,-6.459,-0.08,0.298
479,True,26.669999999999998,0.0,1.0,11.03,-5.145,1.414,1.248
480,True,62.42,1.0,0.0,30.657,-1.931,-1.12,0.701
481,True,57.29,0.0,0.0,9.769,-2.21,-1.554,0.405
482,True,71.8,0.0,0.0,12.227,-4.846,-0.711,0.857
483,True,73.96,2.0,0.0,28.497,-6.639,-0.07,0.959
484,True,51.17,1.0,1.0,15.274,3.077,-1.723,1.232
485,True,73.15,0.0,1.0,12.206,-1.722,0.939,1.138
486,True,67.21000000000001,2.0,0.0,25.145,-4.27,1.757,0.159
487,False,15.3,0.0,1.0,7.823,-2.507,1.999,1.1
488,False,60.23,1.0,0.0,14.441,0.977,0.14,0.916
489,True,20.099999999999998,2.0,0.0,30.261,-4.766,-0.783,0.604
490,True,0.75,1.0,1.0,19.75,2.073,1.687,1.105
491,True,8.54,1.0,0.0,17.972,1.722,0.896,0.487
492,False,112.63999999999999,2.0,0.0,23.281,-7.965,1.689,0.175
493,True,81.25999999999999,2.0,1.0,22.756,-6.206,1.495,1.156
494,True,98.78999999999999,2.0,1.0,31.458,-3.44,-1.145,1.042
495,True,5.49,2.0,1.0,18.211,-3.106,-1.951,0.842
496,True,69.3,1.0,0.0,18.033,-1.107,-1.082,0.166
497,True,71.38,2.0,1.0,24.776,-6.502,0.947,1.269
498,True,116.44,2.0,0.0,29.881,-0.913,0.06,1.324
499,True,38.74,1.0,0.0,18.13,-1.816,-1.085,0.842
500,True,4.09,2.0,1.0,24.18,-4.801,0.372,1.4
501,True,10.760000000000002,1.0,0.0,20.302,2.618,-0.097,0.914
502,True,128.54,0.0,1.0,17.62,-2.826,-1.824,1.232
503,True,48.81,2.0,0.0,13.277,-3.382,0.08,1.37
504,True,75.25999999999999,1.0,1.0,20.437,-0.558,-1.102,1.347
505,False,19.15,0.0,0.0,12.065,-4.248,0.329,1.253
506,False,36.96,2.0,0.0,29.756,-3.853,-0.85,0.416
507,True,38.4,1.0,1.0,16.865,6.074,-1.916,0.595
508,True,89.72,0.0,0.0,25.052,-4.452,-0.042,1.013
509,True,91.03,0.0,0.0,20.695,-6.635,0.355,1.006
510,True,43.78999999999999,0.0,0.0,12.755,-6.511,-1.057,0.694
511,True,51.0,0.0,1.0,13.478,-2.37,0.558,1.339
512,True,157.76,2.0,1.0,19.538,-4.358,1.113,1.18
513,True,80.61,1.0,0.0,22.604,2.066,-0.038,1.122
514,True,19.22,0.0,1.0,16.284,-4.503,1.983,1.218
515,True,17.06,1.0,0.0,24.717,0.068,-0.114,1.314
516,True,27.38,1.0,1.0,21.9,2.441,1.775,1.364
517,True,50.540000000000006,0.0,0.0,18.809,-2.423,0.878,0.775
518,True,79.91,0.0,0.0,10.664,-2.242,-0.982,0.969
519,False,28.759999999999998,2.0,0.0,21.889,-2.997,-1.491,0.321
520,True,29.36,1.0,1.0,24.586,1.255,-1.433,0.856
521,True,24.049999999999997,2.0,0.0,25.351,-7.583,0.507,0.954
522,True,130.98000000000002,0.0,1.0,16.178,-3.161,-1.903,0.529
523,True,41.8,1.0,1.0,15.555,5.152,0.608,1.189
524,True,100.18,0.0,0.0,19.953,-6.907,-0.099,1.37
525,True,55.86,1.0,1.0,24.164,0.078,-0.937,1.395
526,True,24.75,0.0,0.0,18.095,-4.671,-0.065,0.988
527,False,20.950000000000003,0.0,1.0,11.987,-5.551,1.295,1.034
528,True,5.67,0.0,0.0,14.092,-0.584,-0.757,1.079
529,True,20.0,0.0,0.0,9.649,-6.098,0.861,0.482
530,True,71.97,1.0,0.0,16.473,1.288,0.82,0.57
531,True,54.11,1.0,1.0,15.911,4.254,-1.979,1.398
532,True,34.22,1.0,0.0,22.86,3.507,0.045,1.291
533,True,111.92999999999999,2.0,1.0,24.399,-2.224,-1.796,1.365
534,True,120.77,1.0,1.0,19.466,1.258,1.436,1.18
535,True,134.93,2.0,1.0,24.882,-4.064,-1.997,1.329
536,True,115.38,0.0,1.0,14.853,-6.628,-0.887,1.121
537,True,31.6,1.0,1.0,19.494,2.153,0.766,1.251
538,True,44.0,0.0,1.0,15.257,-4.613,-0.941,1.379
539,False,22.490000000000002,0.0,0.0,11.227,-5.848,0.558,0.288
540,True,27.549999999999997,2.0,0.0,20.119,-3.168,-0.408,1.048
541,True,193.44,2.0,1.0,25.886,-4.469,-1.436,1.367
542,True,32.77,1.0,0.0,16.476,-3.359,1.444,0.686
543,True,76.61,0.0,1.0,8.601,0.389,-1.828,0.896
544,False,46.730000000000004,0.0,0.0,15.37,-3.556,1.653,0.314
545,True,31.74,2.0,1.0,25.683,-6.831,-0.583,1.232
546,True,11.399999999999999,1.0,1.0,25.668,1.034,1.02,1.241
547,False,20.04,0.0,1.0,15.718,-2.019,-1.599,1.018
548,True,67.64999999999999,2.0,1.0,26.328,-2.878,-1.932,1.367
549,True,30.630000000000003,1.0,0.0,16.807,1.239,0.46,0.458
550,True,151.87,2.0,1.0,23.577,-2.66,-0.816,1.31
551,True,86.17000000000002,1.0,1.0,21.095,0.668,-0.936,1.146
552,True,86.47999999999999,2.0,1.0,19.24,-8.799,1.94,1.065
553,True,12.170000000000002,2.0,0.0,19.765,-2.67,0.076,1.317
554,True,69.97,0.0,0.0,16.464,-0.426,-0.11,0.497
555,True,87.39000000000001,2.0,0.0,18.643,-4.845,-1.189,0.553
556,True,42.809999999999995,2.0,0.0,26.701,-1.444,-0.569,1.16
557,True,75.75,0.0,0.0,20.973,-4.582,-0.235,0.974
558,True,26.76,2.0,0.0,28.231,-2.567,0.088,1.364
559,False,11.120000000000001,2.0,1.0,26.458,-4.49,1.625,1.125
560,True,41.46,1.0,0.0,17.053,0.603,0.21,1.186
561,True,31.13,2.0,1.0,30.532,-2.86,1.85,1.248
562,False,37.629999999999995,2.0,1.0,28.383,-3.96,0.523,1.411
563,False,108.84,2.0,1.0,29.941,-7.652,1.952,0.643
564,True,26.720000000000002,1.0,0.0,19.763,0.152,-1.488,0.577
565,False,81.92,1.0,1.0,27.542,1.47,-1.992,1.097
566,True,8.37,1.0,1.0,24.523,5.269,1.824,0.824
567,False,59.42999999999999,1.0,0.0,20.727,4.836,0.554,0.936
568,False,11.739999999999998,0.0,1.0,20.581,0.266,1.791,0.956
569,False,14.96,1.0,0.0,21.121,3.37,-0.681,1.08
570,False,43.739999999999995,1.0,0.0,20.156,3.74,-1.567,0.656
571,True,8.91,1.0,0.0,19.31,1.59,-1.115,0.857
572,True,74.44,2.0,1.0,26.487,-6.305,-1.59,0.642
573,True,69.50999999999999,1.0,0.0,25.792,1.069,-0.893,0.159
574,False,26.33,2.0,0.0,19.633,-7.155,-0.6,0.909
575,True,207.21,0.0,1.0,19.138,-5.294,-1.902,0.732
576,True,37.39,2.0,1.0,24.602,-1.863,-1.078,0.962
577,False,167.57999999999998,2.0,1.0,27.723,-10.178,1.201,1.35
578,True,74.82000000000001,0.0,1.0,15.9,-3.642,-0.734,1.143
579,False,48.879999999999995,1.0,1.0,25.724,5.203,-1.584,0.732
580,True,70.94,2.0,1.0,18.128,-3.903,1.004,1.173
581,True,9.98,0.0,0.0,18.706,-5.156,-0.296,1.253
582,True,128.22,1.0,1.0,19.184,0.233,-1.586,1.388
583,True,19.28,1.0,0.0,22.594,0.955,0.362,0.508
584,True,172.48000000000002,2.0,1.0,22.04,-4.423,1.195,1.301
585,True,70.49000000000001,1.0,0.0,14.081,-0.229,-0.803,0.668
586,True,5.19,1.0,0.0,14.903,0.755,-0.055,0.594
587,True,133.19,2.0,1.0,26.723,-2.962,1.935,0.888
588,True,44.6,0.0,0.0,18.953,-1.861,-0.442,0.972
589,False,31.14,2.0,1.0,21.349,-4.512,1.779,1.207
590,True,13.09,1.0,1.0,19.49,-1.837,0.881,1.304
591,False,35.69,2.0,0.0,27.343,-2.034,0.659,0.555
592,True,49.92,0.0,0.0,16.9,-5.4,-1.204,0.728
593,True,3.62,2.0,0.0,27.03,-6.635,0.827,0.773
594,True,160.92,2.0,1.0,26.254,-4.621,1.712,1.211
595,False,9.469999999999999,1.0,1.0,18.747,4.042,1.265,1.283
596,True,51.0,2.0,0.0,22.559,-4.082,-0.895,0.722
597,True,96.13,1.0,0.0,27.298,4.197,-0.48,0.492
598,True,25.6,1.0,0.0,24.127,2.956,0.673,0.924
599,False,39.71,0.0,1.0,15.834,-4.199,-1.922,0.635
600,True,98.27,0.0,1.0,8.088,-5.075,-0.766,1.33
601,True,135.35999999999999,2.0,1.0,28.342,-3.673,1.553,1.201
602,True,22.38,2.0,0.0,20.143,-3.498,0.612,0.789
603,True,3.66,0.0,0.0,8.573,-3.089,0.195,1.123
604,True,39.93,1.0,1.0,11.883,4.575,-1.606,1.097
605,True,56.730000000000004,2.0,1.0,26.319,-2.258,-1.835,1.125
606,True,17.17,0.0,1.0,15.475,-2.216,1.23,1.34
607,True,71.35,0.0,0.0,16.965,-3.801,0.509,0.099
608,True,84.33999999999999,1.0,1.0,20.376,-0.112,-1.321,1.186
609,True,0.8400000000000001,1.0,0.0,22.609,1.505,1.093,0.52
610,True,3.27,0.0,1.0,15.625,-2.571,1.932,1.389
611,True,1.7000000000000002,1.0,1.0,13.105,4.954,1.971,1.235
612,False,10.27,0.0,1.0,15.575,-2.438,1.753,1.011
613,True,4.8,1.0,0.0,19.243,-1.26,-0.167,1.015
614,True,37.83,0.0,0.0,18.259,-3.586,-1.186,0.515
615,True,177.86,0.0,1.0,18.122,-3.264,-1.257,1.257
616,True,2.8899999999999997,2.0,1.0,29.905,-2.286,-1.534,0.755
617,True,5.44,1.0,1.0,17.334,2.118,-1.981,0.548
618,True,87.12,2.0,0.0,29.523,-4.17,0.657,0.627
619,False,25.64,0.0,1.0,16.102,-5.972,-1.657,1.323
620,True,26.96,1.0,1.0,23.817,2.96,-0.888,1.15
621,True,64.82000000000001,2.0,1.0,20.87,-2.543,1.86,1.181
622,True,3.83,1.0,0.0,10.205,6.006,1.222,0.587
623,False,22.0,0.0,0.0,22.355,-4.163,0.277,0.22
624,False,68.83,2.0,1.0,19.692,-3.288,1.887,0.738
625,False,13.34,0.0,0.0,10.486,-3.062,1.152,0.47
626,True,206.5,2.0,1.0,23.054,-5.766,-0.417,1.35
627,True,58.11,1.0,0.0,18.742,0.633,0.393,1.235
628,True,110.21000000000001,2.0,0.0,24.724,-1.593,-0.33,1.061
629,True,51.51,0.0,1.0,13.988,-1.149,0.775,1.29
630,True,54.84,2.0,0.0,31.759,-2.784,-0.962,1.016
631,True,55.44,2.0,0.0,22.522,-6.893,-0.16,0.543
632,True,24.48,0.0,1.0,12.457,-1.08,1.82,1.385
633,True,13.41,0.0,1.0,12.158,-4.113,1.446,0.751
634,True,74.24000000000001,0.0,1.0,13.762,-5.878,1.551,0.745
635,False,11.57,2.0,1.0,21.004,-2.961,-0.28,1.363
636,True,32.97,2.0,0.0,24.397,-2.676,1.081,0.092
637,True,150.53,2.0,1.0,23.446,-1.245,1.145,0.996
638,True,30.369999999999997,0.0,0.0,15.597,-8.407,1.174,0.893
639,True,43.72,1.0,0.0,17.73,6.113,1.203,0.442
640,False,28.62,0.0,0.0,14.585,-4.973,-0.107,0.837
641,False,12.0,2.0,1.0,21.632,-1.586,-1.915,1.261
642,False,19.57,1.0,1.0,20.787,0.52,-0.831,1.39
643,True,19.02,2.0,1.0,20.464,-4.735,-1.441,0.823
644,True,49.78,2.0,1.0,24.159,0.349,-1.796,0.822
645,True,20.099999999999998,2.0,1.0,18.773,-3.592,-0.719,1.337
646,True,55.940000000000005,2.0,0.0,16.374,-10.79,1.381,0.685
647,True,143.26,0.0,1.0,21.498,-2.46,-1.901,1.151
648,False,16.23,1.0,1.0,24.203,4.278,0.642,1.179
649,True,103.24,1.0,1.0,29.245,0.68,1.984,1.265
650,True,42.089999999999996,2.0,1.0,21.085,-5.493,1.468,0.907
651,True,34.95,0.0,0.0,9.881,0.381,-0.259,1.087
652,True,11.259999999999998,1.0,1.0,17.51,1.738,0.71,1.323
653,True,6.4,2.0,1.0,20.09,-4.9,0.485,1.268
654,False,16.31,0.0,1.0,11.718,-5.335,1.537,1.038
655,True,100.16999999999999,0.0,1.0,17.622,-4.672,0.847,1.336
656,True,19.69,2.0,0.0,25.922,-1.334,-0.415,1.153
657,True,28.96,2.0,1.0,20.198,-7.55,1.288,0.896
658,True,91.95,1.0,1.0,20.681,-3.489,1.532,1.366
659,False,25.97,0.0,1.0,23.142,-2.51,1.099,1.406
660,True,59.91,1.0,1.0,26.625,0.729,0.459,1.361
661,False,20.61,2.0,1.0,27.151,-5.217,-1.943,0.795
662,True,32.32,0.0,1.0,10.329,-6.635,1.294,1.21
663,True,152.48,2.0,1.0,29.414,-8.321,1.843,1.319
664,True,123.91,0.0,1.0,19.672,-7.232,-1.822,1.286
665,True,51.36,2.0,0.0,24.152,-2.199,-0.78,0.482
666,True,115.89,0.0,1.0,17.414,-2.45,1.93,0.631
667,True,49.160000000000004,0.0,0.0,18.633,-5.643,0.663,0.63
668,True,32.18,0.0,0.0,10.757,-4.667,1.073,0.333
669,True,0.17,2.0,0.0,23.053,-5.648,-1.05,0.956
670,True,87.4,1.0,0.0,12.847,2.636,-0.968,0.36
671,True,0.53,1.0,1.0,17.362,0.616,0.813,1.341
672,True,49.489999999999995,2.0,0.0,25.361,-6.102,0.776,1.061
673,True,55.06,1.0,0.0,22.379,2.214,-1.324,0.71
674,False,21.560000000000002,2.0,0.0,24.143,-4.182,-0.345,0.863
675,True,18.37,1.0,0.0,20.829,0.14,-0.816,0.887
676,True,63.17999999999999,0.0,0.0,16.391,-3.68,-0.576,1.114
677,True,38.35,2.0,1.0,23.617,-7.429,0.31,1.303
678,True,64.75,1.0,1.0,23.076,1.196,-1.687,0.718
679,True,31.880000000000003,0.0,0.0,14.941,-3.638,1.066,0.869
680,True,42.41,1.0,0.0,20.316,1.33,0.832,1.034
681,True,20.44,2.0,0.0,26.487,-1.244,-0.851,0.439
682,True,133.64000000000001,2.0,0.0,22.552,-0.172,0.173,0.979
683,True,34.74,0.0,1.0,5.426,-2.529,1.827,0.942
684,True,20.659999999999997,1.0,0.0,20.539,2.293,1.173,0.8
685,True,39.99,1.0,0.0,19.696,0.82,0.321,1.049
686,True,101.66,2.0,1.0,26.844,-6.49,1.776,1.361
687,True,75.96000000000001,0.0,1.0,16.271,0.547,-1.41,1.012
688,False,25.790000000000003,2.0,0.0,23.853,-1.504,-1.665,0.254
689,True,8.74,2.0,1.0,20.323,-2.975,-1.121,0.95
690,False,43.449999999999996,2.0,1.0,24.876,-4.086,0.807,1.371
691,True,54.6,2.0,0.0,25.709,-4.86,1.493,0.471
692,True,18.400000000000002,0.0,0.0,19.813,-2.655,0.01,0.4
693,True,100.16,0.0,0.0,11.398,-5.785,0.582,0.788
694,True,78.51,2.0,1.0,28.154,-6.517,-1.596,0.852
695,True,15.169999999999998,1.0,0.0,23.269,2.843,-1.327,0.474
696,True,66.05000000000001,2.0,1.0,25.066,-1.004,-0.728,1.354
697,True,137.23000000000002,2.0,1.0,23.583,-3.168,1.863,0.693
698,True,24.29,1.0,1.0,20.776,3.699,0.47,1.393
699,False,10.22,2.0,1.0,24.559,-3.957,1.549,1.03
700,True,7.82,1.0,0.0,22.618,3.92,-0.746,0.733
701,True,30.659999999999997,2.0,0.0,23.962,-3.607,-1.195,0.227
702,True,20.07,0.0,1.0,10.542,-5.14,1.961,1.284
703,True,111.77,0.0,1.0,16.113,-2.133,-1.527,1.378
704,True,63.019999999999996,1.0,0.0,22.053,2.623,1.595,0.386
705,True,100.22999999999999,0.0,0.0,14.056,-5.321,-1.199,0.833
706,True,126.08000000000001,1.0,1.0,21.674,-0.573,0.577,1.229
707,True,78.96,0.0,1.0,19.891,-3.764,-0.962,1.327
708,True,34.56,0.0,1.0,13.347,-4.631,-1.161,1.213
709,False,28.090000000000003,1.0,0.0,18.949,3.995,-1.227,0.861
710,True,130.9,1.0,1.0,20.801,-0.042,-1.802,1.262
711,True,113.53999999999999,0.0,1.0,13.767,-2.506,-1.463,0.857
712,True,40.36,2.0,0.0,29.091,-1.95,-0.805,0.99
713,True,18.57,0.0,1.0,12.671,-0.097,1.002,1.411
714,True,40.12,0.0,0.0,9.222,-3.858,0.136,1.333
715,True,12.940000000000001,2.0,0.0,26.35,-1.565,-0.414,1.254
716,True,42.59,2.0,0.0,30.151,-4.747,-0.365,0.903
717,True,61.589999999999996,0.0,0.0,18.714,-0.341,-0.026,0.793
718,True,1.2,1.0,0.0,13.809,1.531,-0.156,1.319
719,True,4.36,0.0,1.0,15.082,-3.904,1.539,0.899
720,True,18.45,1.0,0.0,21.498,0.9,-0.041,1.214
721,False,31.58,0.0,0.0,14.569,-2.884,-0.412,0.904
722,True,20.11,0.0,1.0,15.807,-6.264,-0.86,1.259
723,False,125.52,2.0,1.0,22.207,-3.706,1.632,0.914
724,True,79.82000000000001,2.0,0.0,19.508,-1.723,0.461,1.082
725,False,10.14,0.0,0.0,17.081,-2.524,1.343,0.257
726,True,57.26,0.0,1.0,17.739,-1.515,1.525,1.291
727,False,14.44,1.0,0.0,21.19,5.388,-0.914,0.656
728,True,60.910000000000004,2.0,0.0,22.415,-8.966,0.106,0.39
729,True,20.43,0.0,1.0,11.313,-6.021,1.751,0.883
730,True,158.44,2.0,1.0,26.012,-5.07,1.934,1.268
731,True,47.599999999999994,0.0,0.0,15.225,-4.478,-0.165,1.127
732,True,81.06,2.0,0.0,23.36,-0.233,1.076,0.844
733,True,42.0,2.0,0.0,25.37,-5.031,-0.721,1.102
734,True,44.84,2.0,1.0,28.097,-5.447,0.686,1.171
735,True,89.62,2.0,1.0,29.688,-3.584,-1.935,0.756
736,True,91.06,2.0,0.0,24.088,-6.157,-0.229,1.262
737,True,11.43,0.0,0.0,15.103,1.022,-0.714,0.321
738,True,94.03,0.0,0.0,11.598,-3.883,0.059,1.199
739,True,11.15,1.0,1.0,27.891,2.511,0.852,1.15
740,True,159.4,1.0,1.0,30.213,-0.511,-1.768,0.913
741,False,13.420000000000002,0.0,1.0,17.521,-3.083,-1.848,1.351
742,True,37.72,0.0,1.0,4.585,-1.409,0.669,1.363
743,True,112.38,2.0,0.0,27.455,-7.435,0.126,1.099
744,True,85.63000000000001,2.0,0.0,28.456,-5.791,-0.502,0.765
745,True,71.16,0.0,0.0,9.158,-5.141,-0.487,0.795
746,False,24.75,0.0,1.0,14.548,-7.328,-0.562,1.265
747,True,24.19,1.0,1.0,17.606,4.351,1.933,1.371
748,False,28.21,0.0,1.0,15.009,-7.381,-1.226,1.245
749,True,60.36,0.0,1.0,14.78,-4.714,-1.831,1.044
750,True,125.73,2.0,0.0,20.434,-1.652,-0.213,1.161
751,True,112.09,0.0,0.0,8.538,0.044,-1.113,0.156
752,False,9.96,1.0,1.0,24.331,3.508,1.718,0.818
753,True,47.480000000000004,2.0,0.0,30.314,-3.002,1.192,0.452
754,True,56.7,0.0,1.0,11.859,-5.33,1.922,0.596
755,False,13.25,0.0,1.0,20.267,-3.671,-1.818,1.099
756,True,12.26,2.0,0.0,21.608,-3.54,-0.381,0.636
757,True,27.47,2.0,0.0,23.233,-4.974,1.088,0.59
758,True,3.63,0.0,0.0,11.868,-6.13,0.84,1.077
759,True,158.2,0.0,1.0,14.311,-2.145,-0.731,1.385
760,False,17.09,1.0,1.0,19.363,5.867,0.599,1.235
761,True,10.64,1.0,0.0,21.664,1.528,0.224,0.983
762,True,8.32,1.0,1.0,21.152,6.1,1.082,1.278
763,True,151.08,0.0,0.0,18.266,-5.975,-1.399,0.483
764,False,14.64,2.0,0.0,27.546,-3.076,-0.286,1.301
765,False,12.4,0.0,1.0,10.882,-2.847,-1.58,1.389
766,False,33.010000000000005,2.0,1.0,27.572,0.169,1.502,1.306
767,True,28.2,2.0,0.0,24.499,-7.524,-0.036,0.933
768,False,13.06,1.0,1.0,23.372,1.959,0.953,1.275
769,True,45.19,1.0,0.0,13.688,2.774,1.199,0.87
770,True,72.00999999999999,2.0,0.0,25.315,-6.006,-0.006,0.898
771,True,74.63,1.0,1.0,13.572,1.888,-1.446,1.106
772,True,8.36,1.0,0.0,17.15,0.937,-0.076,0.898
773,True,10.36,0.0,0.0,19.437,-2.382,1.45,0.587
774,False,66.64,0.0,1.0,13.631,-8.03,-0.605,1.181
775,True,63.17,2.0,1.0,23.664,-9.049,1.22,1.412
776,True,25.65,1.0,0.0,16.951,0.638,1.389,0.585
777,True,104.44000000000001,0.0,1.0,12.163,-3.322,-1.49,1.167
778,True,105.94,2.0,1.0,26.032,-7.508,-1.761,0.774
779,False,52.33,2.0,1.0,33.779,-5.381,1.679,1.358
780,True,29.51,1.0,0.0,15.054,1.289,0.562,0.869
781,True,80.41,0.0,0.0,9.581,-6.724,-1.83,0.241
782,False,20.779999999999998,0.0,0.0,17.589,-2.207,0.187,0.8
783,False,41.62,1.0,1.0,17.49,3.813,-1.726,1.041
784,True,66.2,0.0,0.0,14.681,-5.27,-0.568,0.509
785,True,16.11,0.0,0.0,14.555,-2.901,0.364,0.943
786,True,7.4,1.0,0.0,22.747,6.291,-0.729,0.827
787,True,118.11999999999999,1.0,1.0,23.773,2.056,-1.921,1.355
788,True,36.84,2.0,0.0,28.689,-1.366,-0.969,0.98
789,True,8.17,1.0,0.0,16.507,5.526,0.513,1.039
790,True,51.47,0.0,1.0,10.013,-4.8,1.076,1.194
791,True,102.33000000000001,2.0,1.0,30.933,-4.286,0.881,1.384
792,True,98.32000000000001,2.0,0.0,31.732,-5.163,1.595,0.589
793,True,6.3100000000000005,2.0,1.0,19.278,-2.164,0.353,1.365
794,False,35.339999999999996,0.0,1.0,10.449,-6.706,1.994,1.214
795,False,15.649999999999999,2.0,1.0,28.32,-7.24,0.961,1.133
796,True,37.01,1.0,0.0,29.75,5.747,-0.508,1.101
797,True,90.16999999999999,0.0,1.0,15.725,-1.081,-1.605,0.997
798,True,18.990000000000002,0.0,0.0,16.573,-1.92,-0.189,0.925
799,True,7.800000000000001,0.0,1.0,15.921,-4.074,1.662,1.189
800,True,30.9,1.0,1.0,17.541,2.579,1.677,0.595
801,True,201.09000000000003,2.0,1.0,32.239,-4.591,-0.779,1.331
802,True,2.44,0.0,1.0,15.253,-3.963,1.963,1.097
803,True,15.57,2.0,1.0,20.182,-3.579,0.627,1.255
804,False,25.339999999999996,0.0,0.0,16.12,-1.951,0.604,1.144
805,True,58.92,0.0,0.0,9.518,-7.485,0.738,0.575
806,False,30.76,1.0,0.0,21.5,-0.687,-0.468,0.654
807,True,138.65,2.0,0.0,23.556,-7.049,0.359,1.235
808,False,33.26,1.0,1.0,23.052,0.663,1.716,1.336
809,True,100.07999999999998,1.0,1.0,13.846,2.658,-1.274,1.245
810,True,31.549999999999997,0.0,0.0,12.066,-2.593,-1.227,0.783
811,True,52.1,1.0,0.0,25.758,1.584,0.026,0.72
